name	type	units	low_cutoff	high_cutoff	group	sampling_frequency	description	notch
AMY1	SEEG	V	n/a	n/a	AMY	500	depth	n/a
AMY2	SEEG	V	n/a	n/a	AMY	500	depth	n/a
AMY3	SEEG	V	n/a	n/a	AMY	500	depth	n/a
AMY4	SEEG	V	n/a	n/a	AMY	500	depth	n/a
AMY5	SEEG	V	n/a	n/a	AMY	500	depth	n/a
AMY6	SEEG	V	n/a	n/a	AMY	500	depth	n/a
AMY7	SEEG	V	n/a	n/a	AMY	500	depth	n/a
AMY8	SEEG	V	n/a	n/a	AMY	500	depth	n/a
AMY9	SEEG	V	n/a	n/a	AMY	500	depth	n/a
AMY10	SEEG	V	n/a	n/a	AMY	500	depth	n/a
AMY11	SEEG	V	n/a	n/a	AMY	500	depth	n/a
AMY12	SEEG	V	n/a	n/a	AMY	500	depth	n/a
AMY13	SEEG	V	n/a	n/a	AMY	500	depth	n/a
AMY14	SEEG	V	n/a	n/a	AMY	500	depth	n/a
HCH1	SEEG	V	n/a	n/a	HCH	500	depth	n/a
HCH2	SEEG	V	n/a	n/a	HCH	500	depth	n/a
HCH3	SEEG	V	n/a	n/a	HCH	500	depth	n/a
HCH4	SEEG	V	n/a	n/a	HCH	500	depth	n/a
HCH5	SEEG	V	n/a	n/a	HCH	500	depth	n/a
HCH6	SEEG	V	n/a	n/a	HCH	500	depth	n/a
HCH7	SEEG	V	n/a	n/a	HCH	500	depth	n/a
HCH8	SEEG	V	n/a	n/a	HCH	500	depth	n/a
HCB1	SEEG	V	n/a	n/a	HCB	500	depth	n/a
HCB2	SEEG	V	n/a	n/a	HCB	500	depth	n/a
HCB3	SEEG	V	n/a	n/a	HCB	500	depth	n/a
HCB4	SEEG	V	n/a	n/a	HCB	500	depth	n/a
HCB5	SEEG	V	n/a	n/a	HCB	500	depth	n/a
HCB6	SEEG	V	n/a	n/a	HCB	500	depth	n/a
HCB7	SEEG	V	n/a	n/a	HCB	500	depth	n/a
HCB8	SEEG	V	n/a	n/a	HCB	500	depth	n/a
HCB9	SEEG	V	n/a	n/a	HCB	500	depth	n/a
HCB10	SEEG	V	n/a	n/a	HCB	500	depth	n/a
HCB11	SEEG	V	n/a	n/a	HCB	500	depth	n/a
HCB12	SEEG	V	n/a	n/a	HCB	500	depth	n/a
HCT1	SEEG	V	n/a	n/a	HCT	500	depth	n/a
HCT2	SEEG	V	n/a	n/a	HCT	500	depth	n/a
HCT3	SEEG	V	n/a	n/a	HCT	500	depth	n/a
HCT4	SEEG	V	n/a	n/a	HCT	500	depth	n/a
HCT5	SEEG	V	n/a	n/a	HCT	500	depth	n/a
HCT6	SEEG	V	n/a	n/a	HCT	500	depth	n/a
HCT7	SEEG	V	n/a	n/a	HCT	500	depth	n/a
HCT8	SEEG	V	n/a	n/a	HCT	500	depth	n/a
HCT9	SEEG	V	n/a	n/a	HCT	500	depth	n/a
HCT10	SEEG	V	n/a	n/a	HCT	500	depth	n/a
HCT11	SEEG	V	n/a	n/a	HCT	500	depth	n/a
HCT12	SEEG	V	n/a	n/a	HCT	500	depth	n/a
HCT13	SEEG	V	n/a	n/a	HCT	500	depth	n/a
HCT14	SEEG	V	n/a	n/a	HCT	500	depth	n/a
INS1	SEEG	V	n/a	n/a	INS	500	depth	n/a
INS2	SEEG	V	n/a	n/a	INS	500	depth	n/a
INS3	SEEG	V	n/a	n/a	INS	500	depth	n/a
INS4	SEEG	V	n/a	n/a	INS	500	depth	n/a
INS5	SEEG	V	n/a	n/a	INS	500	depth	n/a
INS6	SEEG	V	n/a	n/a	INS	500	depth	n/a
INS7	SEEG	V	n/a	n/a	INS	500	depth	n/a
INS8	SEEG	V	n/a	n/a	INS	500	depth	n/a
INS9	SEEG	V	n/a	n/a	INS	500	depth	n/a
INS10	SEEG	V	n/a	n/a	INS	500	depth	n/a
INS11	SEEG	V	n/a	n/a	INS	500	depth	n/a
INS12	SEEG	V	n/a	n/a	INS	500	depth	n/a
INS13	SEEG	V	n/a	n/a	INS	500	depth	n/a
INS14	SEEG	V	n/a	n/a	INS	500	depth	n/a
