name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region
G31	64.1071	-31.3952	-7.05991560422311	-999	G	R	grid	59.9946	-25.6442	-6.41151	n/a	middletemporal
G32	64.0757	-33.559	3.10878068110833	-999	G	R	grid	62.1385	-31.2338	0.69381	n/a	middletemporal
TT1	30.4998	-21.0979	-33.3701104028194	-999	TT	R	strip	33.7372	-22.3851	-23.8128	n/a	parahippocampal
TT2	27.051	-10.7028	-37.1288708828451	-999	TT	R	strip	28.4883	-13.8931	-27.9426	n/a	entorhinal
TT3	24.8554	-1.05152	-39.1272717241887	-999	TT	R	strip	23.7785	-5.85795	-31.0739	n/a	entorhinal
TT4	21.4127	9.57886	-39.0519884234845	-999	TT	R	strip	20.6993	3.6459	-33.2956	n/a	entorhinal
TT5	22.062	18.8804	-39.5177717555932	-999	TT	R	strip	20.8295	13.5259	-34.6117	n/a	temporalpole
TT6	26.9335	20.1274	-38.9532061957476	-999	TT	R	strip	26.1551	15.1189	-35.7917	n/a	temporalpole
AST1	19.7434	10.6443	-28.0685850223217	-999	AST	R	strip	17.6935	6.56282	-23.3433	n/a	lateralorbitofrontal
AST2	21.4127	9.57886	-39.0519884234845	-999	AST	R	strip	20.6993	3.6459	-33.2956	n/a	entorhinal
AST3	24.0899	6.87143	-45.550390139438	-999	AST	R	strip	24.8283	0.956733	-39.2946	n/a	fusiform
AST4	37.1286	1.61081	-46.8819894273034	-999	AST	R	strip	34.8543	-3.21653	-40.4068	n/a	inferiortemporal
MST1	17.861	9.82646	-27.0339955174058	-999	MST	R	strip	15.5694	5.7705	-22.2683	n/a	lateralorbitofrontal
MST2	20.7477	3.64675	-36.3436872979336	-999	MST	R	strip	19.6178	-1.47084	-29.1168	n/a	entorhinal
MST3	25.1811	-1.12645	-41.8484852082839	-999	MST	R	strip	24.7952	-6.14241	-34.0814	n/a	fusiform
MST4	34.3644	-5.15402	-46.7780431481147	-999	MST	R	strip	33.7054	-10.0458	-39.163	n/a	inferiortemporal
PST1	16.759	-19.1842	-20.0051888791119	-999	PST	R	strip	17.3492	-23.7799	-15.3853	n/a	n/a
PST2	24.4202	-23.0448	-26.4630322981511	-999	PST	R	strip	26.8347	-25.6519	-19.5489	n/a	parahippocampal
PST3	34.7426	-24.7392	-29.9380078075195	-999	PST	R	strip	37.9734	-25.4844	-21.8246	n/a	fusiform
PST4	46.8425	-23.8159	-30.2661466845301	-999	PST	R	strip	48.5961	-25.2112	-23.0937	n/a	inferiortemporal
PPST1	27.2167	-53.2155	-13.6094216779125	-999	PPST	R	strip	26.5724	-53.287	-8.68823	n/a	fusiform
PPST2	33.333	-51.2714	-18.804654811682	-999	PPST	R	strip	35.5705	-52.1406	-12.9363	n/a	fusiform
PPST3	44.9096	-49.617	-22.0662135751282	-999	PPST	R	strip	46.1774	-51.0184	-16.2263	n/a	fusiform
PPST4	56.1476	-50.1516	-22.8082481371461	-999	PPST	R	strip	55.2356	-48.6572	-17.5233	n/a	inferiortemporal
OF1	6.53095	41.6347	-28.5300875087454	-999	OF	R	strip	6.47968	40.5468	-25.1486	n/a	medialorbitofrontal
OF2	16.6796	39.0109	-26.8620648155616	-999	OF	R	strip	14.9955	37.3342	-21.2685	n/a	lateralorbitofrontal
OF3	26.284	35.1827	-23.8237003260607	-999	OF	R	strip	24.5883	35.0522	-17.4449	n/a	lateralorbitofrontal
OF4	36.5608	30.6725	-20.6745212226013	-999	OF	R	strip	34.697	32.6645	-14.6278	n/a	lateralorbitofrontal
MPID9	29.1191	-6.16119	11.9415410844875	-999	MPID	R	depth	29.7826	-3.24627	15.9305	Right Cerebral White Matter	insula
MPID6	30.5262	-9.37277	7.12410955078364	-999	MPID	R	depth	30.7405	-6.60914	11.6382	Right Putamen	insula
AF1	24.836	65.9838	-10.8330788667204	-999	AF	R	strip	25.2064	66.7119	-7.50391	n/a	rostralmiddlefrontal
AF2	35.4163	61.6469	-8.46243296507909	-999	AF	R	strip	35.2636	61.7627	-5.60078	n/a	rostralmiddlefrontal
AF3	45.789	56.6662	-5.66920366769051	-999	AF	R	strip	43.7054	55.4181	-3.61301	n/a	rostralmiddlefrontal
AF4	51.5453	46.8435	-1.98246630177164	-999	AF	R	strip	48.9319	46.364	-0.284978	n/a	parstriangularis
AF5	53.3177	37.3621	1.21307041757081	-999	AF	R	strip	50.9633	37.9287	2.09892	n/a	parstriangularis
AF6	53.167	22.423	3.3110564556832	-999	AF	R	strip	50.8338	27.1351	4.61272	n/a	parstriangularis
PT1	39.1715	-71.8415	51.9429226762596	-999	PT	R	strip	41.572	-66.964	55.7563	n/a	inferiorparietal
PT2	47.1271	-69.2659	45.4040575158429	-999	PT	R	strip	49.005	-62.8316	49.9697	n/a	inferiorparietal
PT3	54.076	-64.5908	37.6376566826004	-999	PT	R	strip	55.8989	-58.2471	43.0921	n/a	inferiorparietal
PT4	59.4275	-59.1131	29.485013143979	-999	PT	R	strip	61.1913	-53.1452	35.1504	n/a	inferiorparietal
PT5	63.8114	-53.3751	19.9621653606793	-999	PT	R	strip	64.3591	-47.9132	27.2624	n/a	supramarginal
PT6	64.5522	-46.4231	9.31663564299432	-999	PT	R	strip	64.3248	-42.564	18.3659	n/a	middletemporal
P1	17.9911	6.29078	72.6404206494044	-999	P	R	strip	22.1891	12.0408	69.181	n/a	superiorfrontal
P2	28.7337	2.08574	68.4318072294592	-999	P	R	strip	32.2072	8.2811	66.8389	n/a	superiorfrontal
P3	39.227	-1.39406	64.4002151995939	-999	P	R	strip	41.6564	3.90027	62.347	n/a	precentral
P4	47.6042	-6.23505	57.4307641253517	-999	P	R	strip	48.958	-0.00856686	55.7153	n/a	precentral
P5	52.7734	-8.7294	48.6149776226614	-999	P	R	strip	55.713	-3.96282	48.0076	n/a	postcentral
P6	58.4443	-13.9513	38.8827912892226	-999	P	R	strip	59.7964	-6.9149	38.1583	n/a	postcentral
AID1	32.7795	7.47315	-8.03540388266788	-999	AID	R	depth	32.3681	9.14065	-3.84725	Right Cerebral White Matter	insula
AID2	30.7254	8.95701	0.100713014698575	-999	AID	R	depth	30.3639	11.7127	2.35868	Right Cerebral White Matter	insula
AID3	29.7869	10.943	8.63362158470641	-999	AID	R	depth	29.4225	13.3186	9.97947	Right Cerebral White Matter	insula
AID4	30.9575	13.6506	18.5485360989453	-999	AID	R	depth	29.5727	16.8501	17.5125	Right Cerebral White Matter	insula
AID5	33.3565	13.9829	24.5373212575061	-999	AID	R	depth	29.693	19.3083	23.9868	Right Cerebral White Matter	parsopercularis
AID6	34.7821	17.4868	30.9849993779282	-999	AID	R	depth	29.8278	22.762	30.4305	Right MFG middle frontal gyrus	caudalmiddlefrontal
AID7	30.7033	25.736	38.9520205355981	-999	AID	R	depth	28.4063	27.8842	37.958	Right MFG middle frontal gyrus	caudalmiddlefrontal
AID8	31.2572	28.9226	45.4531113855844	-999	AID	R	depth	30.1353	30.3229	45.4811	Right MFG middle frontal gyrus	caudalmiddlefrontal
PID1	30.9996	-11.5049	3.57486164467024	-999	PID	R	depth	31.1897	-9.36389	8.43342	Right Cerebral White Matter	insula
PID2	29.7153	-7.76406	9.51000158458749	-999	PID	R	depth	30.2615	-4.9277	13.7844	Right Putamen	insula
PID3	29.282	-2.75583	16.1262992269157	-999	PID	R	depth	29.3479	0.503872	19.1048	Right Cerebral White Matter	insula
PID4	29.9799	0.871293	22.7633358805923	-999	PID	R	depth	29.4894	5.37271	24.4136	Right Cerebral White Matter	caudalmiddlefrontal
PID5	31.2148	4.68802	31.6512097285632	-999	PID	R	depth	28.0453	9.91931	30.8671	Right Cerebral White Matter	caudalmiddlefrontal
PID6	30.4733	10.3069	37.0948308295986	-999	PID	R	depth	27.1317	15.3509	36.1875	Right Cerebral White Matter	caudalmiddlefrontal
PID7	29.9184	15.5268	42.7486254968473	-999	PID	R	depth	27.2666	18.8046	42.6313	Right Cerebral White Matter	caudalmiddlefrontal
PID8	27.0037	19.7757	50.558177498132	-999	PID	R	depth	27.4014	22.2583	49.0751	Right MFG middle frontal gyrus	caudalmiddlefrontal
MAID1	32.2725	7.68846	-5.22190157389176	-999	MAID	R	depth	31.8747	9.81696	-1.86237	Right Cerebral White Matter	insula
MAID2	32.2725	7.68846	-5.22190157389176	-999	MAID	R	depth	31.8747	9.81696	-1.86237	Right Cerebral White Matter	insula
MAID3	32.2725	7.68846	-5.22190157389176	-999	MAID	R	depth	31.8747	9.81696	-1.86237	Right Cerebral White Matter	insula
MAID4	32.2725	7.68846	-5.22190157389176	-999	MAID	R	depth	31.8747	9.81696	-1.86237	Right Cerebral White Matter	insula
MAID5	31.245	8.47493	-2.41874309816615	-999	MAID	R	depth	30.8573	11.0268	0.18213	Right Cerebral White Matter	insula
MAID6	31.245	8.47493	-2.41874309816615	-999	MAID	R	depth	30.8573	11.0268	0.18213	Right Cerebral White Matter	insula
MAID7	31.245	8.47493	-2.41874309816615	-999	MAID	R	depth	30.8573	11.0268	0.18213	Right Cerebral White Matter	insula
MAID8	31.245	8.47493	-2.41874309816615	-999	MAID	R	depth	30.8573	11.0268	0.18213	Right Cerebral White Matter	insula
MAID9	30.1989	9.66742	2.50700299962173	-999	MAID	R	depth	29.8705	12.3988	4.53532	Right Cerebral White Matter	insula
MAID10	30.1989	9.66742	2.50700299962173	-999	MAID	R	depth	29.8705	12.3988	4.53532	Right Cerebral White Matter	insula
MAID11	30.1989	9.66742	2.50700299962173	-999	MAID	R	depth	29.8705	12.3988	4.53532	Right Cerebral White Matter	insula
MAID12	30.1989	9.66742	2.50700299962173	-999	MAID	R	depth	29.8705	12.3988	4.53532	Right Cerebral White Matter	insula
MAID13	29.9647	12.1489	11.3803542710804	-999	MAID	R	depth	29.4674	14.4698	12.1274	Right AIns anterior insula	insula
MAID14	29.9647	12.1489	11.3803542710804	-999	MAID	R	depth	29.4674	14.4698	12.1274	Right AIns anterior insula	insula
MAID15	29.9647	12.1489	11.3803542710804	-999	MAID	R	depth	29.4674	14.4698	12.1274	Right AIns anterior insula	insula
MAID16	29.9647	12.1489	11.3803542710804	-999	MAID	R	depth	29.4674	14.4698	12.1274	Right AIns anterior insula	insula
ALEX1	30.2799	23.2281	-35.4801761767072	-999	ALEX	R	grid	29.9624	18.0972	-32.9899	n/a	temporalpole
ALEX2	40.5252	18.8049	-30.085624300275	-999	ALEX	R	grid	39.5718	14.0441	-26.1188	n/a	superiortemporal
ALEX3	48.4243	11.0925	-26.0295178703048	-999	ALEX	R	grid	45.9796	9.19016	-19.1427	n/a	superiortemporal
ALEX4	50.886	1.69245	-17.3123634209444	-999	ALEX	R	grid	50.2335	2.4755	-12.0538	n/a	superiortemporal
ALEX5	30.2799	23.2281	-35.4801761767072	-999	ALEX	R	grid	29.9624	18.0972	-32.9899	n/a	temporalpole
ALEX6	40.5252	18.8049	-30.085624300275	-999	ALEX	R	grid	39.5718	14.0441	-26.1188	n/a	superiortemporal
ALEX7	47.3116	10.522	-26.2492022637155	-999	ALEX	R	grid	44.8874	8.18657	-20.0807	n/a	superiortemporal
ALEX8	51.2521	1.89219	-20.1465208430473	-999	ALEX	R	grid	50.2031	2.32916	-14.0426	n/a	superiortemporal
MPID1	30.5434	-10.2924	5.89790620909292	-999	MPID	R	depth	30.7107	-7.68245	10.5796	Right Putamen	insula
MPID2	30.5434	-10.2924	5.89790620909292	-999	MPID	R	depth	30.7107	-7.68245	10.5796	Right Putamen	insula
MPID3	30.5434	-10.2924	5.89790620909292	-999	MPID	R	depth	30.7107	-7.68245	10.5796	Right Putamen	insula
MPID4	30.5434	-10.2924	5.89790620909292	-999	MPID	R	depth	30.7107	-7.68245	10.5796	Right Putamen	insula
MPID5	30.5262	-9.37277	7.12410955078364	-999	MPID	R	depth	30.7405	-6.60914	11.6382	Right Putamen	insula
