name	type	units	low_cutoff	high_cutoff	group	sampling_frequency	description	notch
7LD1	SEEG	V	n/a	n/a	LD	1000	depth	n/a
7LD2	SEEG	V	n/a	n/a	LD	1000	depth	n/a
7LD3	SEEG	V	n/a	n/a	LD	1000	depth	n/a
7LD4	SEEG	V	n/a	n/a	LD	1000	depth	n/a
7LD5	SEEG	V	n/a	n/a	LD	1000	depth	n/a
7LD6	SEEG	V	n/a	n/a	LD	1000	depth	n/a
7LD7	SEEG	V	n/a	n/a	LD	1000	depth	n/a
7LD8	SEEG	V	n/a	n/a	LD	1000	depth	n/a
7LD9	SEEG	V	n/a	n/a	LD	1000	depth	n/a
7LD10	SEEG	V	n/a	n/a	LD	1000	depth	n/a
9LD1	SEEG	V	n/a	n/a	LD	1000	depth	n/a
9LD2	SEEG	V	n/a	n/a	LD	1000	depth	n/a
9LD3	SEEG	V	n/a	n/a	LD	1000	depth	n/a
9LD4	SEEG	V	n/a	n/a	LD	1000	depth	n/a
9LD5	SEEG	V	n/a	n/a	LD	1000	depth	n/a
9LD6	SEEG	V	n/a	n/a	LD	1000	depth	n/a
9LD7	SEEG	V	n/a	n/a	LD	1000	depth	n/a
9LD8	SEEG	V	n/a	n/a	LD	1000	depth	n/a
9LD9	SEEG	V	n/a	n/a	LD	1000	depth	n/a
9LD10	SEEG	V	n/a	n/a	LD	1000	depth	n/a
11LD1	SEEG	V	n/a	n/a	LD	1000	depth	n/a
11LD2	SEEG	V	n/a	n/a	LD	1000	depth	n/a
11LD3	SEEG	V	n/a	n/a	LD	1000	depth	n/a
11LD4	SEEG	V	n/a	n/a	LD	1000	depth	n/a
11LD5	SEEG	V	n/a	n/a	LD	1000	depth	n/a
11LD6	SEEG	V	n/a	n/a	LD	1000	depth	n/a
11LD7	SEEG	V	n/a	n/a	LD	1000	depth	n/a
11LD8	SEEG	V	n/a	n/a	LD	1000	depth	n/a
11LD9	SEEG	V	n/a	n/a	LD	1000	depth	n/a
11LD10	SEEG	V	n/a	n/a	LD	1000	depth	n/a
4RD1	SEEG	V	n/a	n/a	RD	1000	depth	n/a
