name	x	y	z	size	group	hemisphere	type	ind.region
PG3	21.4449	-44.9078	73.0439081760654	7.065	PG	R	grid	superiorparietal
PG4	26.5086	-43.6874	70.019847047722	7.065	PG	R	grid	superiorparietal
PG5	29.7989	-42.5439	66.4920155379765	7.065	PG	R	grid	superiorparietal
PG6	32.6301	-44.5951	62.9511133786825	7.065	PG	R	grid	superiorparietal
PG7	33.9723	-46.96	58.3862688473217	7.065	PG	R	grid	inferiorparietal
PG8	38.0574	-47.7259	55.4893942180177	7.065	PG	R	grid	inferiorparietal
PG9	9.38165	-41.9493	75.6116595798177	7.065	PG	R	grid	precuneus
PG10	15.1617	-42.8109	75.2584010914642	7.065	PG	R	grid	postcentral
PG11	22.711	-40.3164	73.278980336098	7.065	PG	R	grid	superiorparietal
PG12	27.0789	-39.3549	69.4481108632833	7.065	PG	R	grid	superiorparietal
PG13	30.6447	-38.7118	65.8428416637621	7.065	PG	R	grid	superiorparietal
PG14	34.0931	-40.2607	62.5180247612863	7.065	PG	R	grid	superiorparietal
PG15	37.4909	-41.2662	59.8766442145456	7.065	PG	R	grid	superiorparietal
PG16	41.6995	-43.8529	54.8085795981883	7.065	PG	R	grid	supramarginal
PG17	11.6855	-38.5069	75.6904234878256	7.065	PG	R	grid	paracentral
PG18	16.7653	-39.4212	74.1814808681058	7.065	PG	R	grid	postcentral
PG19	23.3974	-36.7702	72.5546492907693	7.065	PG	R	grid	postcentral
PG20	26.6378	-36.429	70.0591928846951	7.065	PG	R	grid	postcentral
PG21	29.7408	-36.3565	66.8318731312449	7.065	PG	R	grid	postcentral
PG22	33.4456	-37.2048	63.8086460464548	7.065	PG	R	grid	superiorparietal
PG23	38.0017	-38.8286	58.3807349343837	7.065	PG	R	grid	superiorparietal
PG24	43.6026	-41.4988	52.9254732283085	7.065	PG	R	grid	supramarginal
PG25	13.8783	-33.7071	75.3080370019694	7.065	PG	R	grid	paracentral
PG26	18.782	-34.6854	74.1143048846235	7.065	PG	R	grid	postcentral
PG27	22.3149	-32.4239	71.909672484062	7.065	PG	R	grid	postcentral
PG28	25.8484	-31.7313	69.1342082978362	7.065	PG	R	grid	postcentral
PG29	30.6517	-34.3004	66.6228584875046	7.065	PG	R	grid	postcentral
PG30	33.7565	-35.3698	63.8308259876827	7.065	PG	R	grid	postcentral
PG31	37.7832	-36.6079	59.2300679968919	7.065	PG	R	grid	postcentral
PG32	43.1473	-37.789	52.8019648096161	7.065	PG	R	grid	postcentral
PG33	11.7248	-26.6661	74.1925438193514	7.065	PG	R	grid	paracentral
PG34	17.5237	-29.0438	73.3482435084778	7.065	PG	R	grid	precentral
PG35	20.9969	-26.517	70.0841585590969	7.065	PG	R	grid	precentral
PG36	26.5986	-28.4241	68.2669449584984	7.065	PG	R	grid	precentral
PG37	31.9205	-32.6901	66.321272571351	7.065	PG	R	grid	postcentral
PG38	34.921	-33.8154	63.4482210190436	7.065	PG	R	grid	postcentral
PG39	38.6696	-34.5395	58.872516183955	7.065	PG	R	grid	postcentral
PG40	42.0327	-34.5018	53.5112576455087	7.065	PG	R	grid	postcentral
PG41	11.2709	-21.2186	72.9991645642371	7.065	PG	R	grid	paracentral
PG42	16.9384	-22.626	73.7252608306134	7.065	PG	R	grid	precentral
PG43	21.9748	-23.056	70.0768596046409	7.065	PG	R	grid	precentral
PG44	27.2971	-25.5541	68.3811553580505	7.065	PG	R	grid	precentral
PG45	32.2369	-28.8734	66.0411397988204	7.065	PG	R	grid	precentral
PG46	35.2567	-29.912	62.9392361743254	7.065	PG	R	grid	precentral
PG47	38.236	-31.7617	59.4675375542857	7.065	PG	R	grid	postcentral
PG48	39.9462	-28.8107	56.4338528265259	7.065	PG	R	grid	postcentral
PG49	12.1534	-16.948	73.97897237049	7.065	PG	R	grid	precentral
PG50	17.1473	-18.7535	73.8219838175173	7.065	PG	R	grid	precentral
PG51	22.8465	-19.5124	70.8794312121393	7.065	PG	R	grid	precentral
PG52	27.9547	-20.8322	68.4810290295652	7.065	PG	R	grid	precentral
PG53	31.4	-22.5617	65.7634449367158	7.065	PG	R	grid	precentral
PG54	34.7206	-23.7413	63.0322611823207	7.065	PG	R	grid	precentral
PG55	36.976	-23.0884	60.5265195995641	7.065	PG	R	grid	precentral
PG56	38.5225	-21.4363	57.0020724946457	7.065	PG	R	grid	postcentral
PG57	12.4737	-11.5841	75.338900586825	7.065	PG	R	grid	precentral
PG58	17.9211	-12.9438	75.4778059338789	7.065	PG	R	grid	superiorfrontal
PG59	23.315	-13.5407	73.3069420989158	7.065	PG	R	grid	superiorfrontal
PG60	27.1844	-13.9469	69.071932705758	7.065	PG	R	grid	precentral
PG61	31.4198	-15.3927	66.3888151313712	7.065	PG	R	grid	precentral
PG62	34.9796	-17.8752	62.8383716082615	7.065	PG	R	grid	precentral
PG63	38.4636	-16.1521	60.0130962778263	7.065	PG	R	grid	precentral
PG64	40.9566	-15.3512	57.062372054883	7.065	PG	R	grid	precentral
PP3	0.932788	-58.9265	67.9284133463319	7.065	PP	R	strip	precuneus
PP4	9.7726	-54.3579	70.9214292724128	7.065	PP	R	strip	superiorparietal
PP5	20.7907	-59.5887	65.3587755304427	7.065	PP	R	strip	superiorparietal
PP6	28.0674	-65.9908	59.3986201308094	7.065	PP	R	strip	superiorparietal
PP7	34.6017	-64.3374	49.212129272253	7.065	PP	R	strip	inferiorparietal
PP8	41.4274	-60.0518	42.4380850410025	7.065	PP	R	strip	inferiorparietal
PP11	3.56047	-46.8756	72.4132643442574	7.065	PP	R	strip	superiorparietal
PP12	11.7054	-48.4841	72.8658219692938	7.065	PP	R	strip	superiorparietal
PP13	22.2743	-50.7053	69.4838959856721	7.065	PP	R	strip	superiorparietal
PP14	28.4152	-48.9425	64.6177838020171	7.065	PP	R	strip	superiorparietal
PP15	33.8464	-47.9159	57.3708585714333	7.065	PP	R	strip	inferiorparietal
PP16	43.3848	-48.4368	48.2993358827914	7.065	PP	R	strip	inferiorparietal
PH17	-1.2079	-89.6133	26.5701646226386	7.065	PH	L	strip	cuneus
PH18	-1.28117	-82.8684	32.1908165977449	7.065	PH	L	strip	cuneus
PH19	-1.19911	-75.0488	38.8324158461025	7.065	PH	L	strip	precuneus
PH20	-0.596041	-63.6489	47.918175941642	7.065	PH	L	strip	precuneus
PH21	-2.31109	-54.1876	55.7157958340535	7.065	PH	L	strip	precuneus
PH22	-1.65704	-43.3226	62.0059788241601	7.065	PH	L	strip	precuneus
PH23	0.162843	-33.9754	68.1602827830828	7.065	PH	R	strip	paracentral
PH24	5.10173	-26.7234	71.420581777592	7.065	PH	R	strip	paracentral
PH25	-1.7048	-86.6618	19.2493246865036	7.065	PH	L	strip	cuneus
PH26	-1.17463	-76.7119	25.5360784887891	7.065	PH	L	strip	cuneus
PH27	-1.10435	-69.1787	32.577332548705	7.065	PH	L	strip	precuneus
PH28	-0.454518	-58.6639	38.7827652382811	7.065	PH	L	strip	precuneus
PH29	-0.893722	-48.5548	48.8744021886443	7.065	PH	L	strip	precuneus
PH30	-1.89862	-39.7505	53.7725451434403	7.065	PH	L	strip	precuneus
PH31	-2.11001	-28.9686	60.6759872786186	7.065	PH	L	strip	paracentral
PH32	-1.29669	-20.0329	66.0505137518026	7.065	PH	L	strip	paracentral
AH1	-1.9711	-10.5485	57.2535202997363	7.065	AH	L	strip	superiorfrontal
AH2	1.03545	-12.7959	67.1357741682162	7.065	AH	R	strip	paracentral
AH3	6.50475	-15.9345	73.7461309220833	7.065	AH	R	strip	paracentral
AH4	14.0009	-20.1287	73.7595890937596	7.065	AH	R	strip	precentral
LP1	56.0053	6.56117	46.6939256105468	7.065	LP	R	strip	precentral
LP2	51.6181	-4.29833	47.7788028472958	7.065	LP	R	strip	precentral
LP3	48.53	-17.0862	49.7207853245883	7.065	LP	R	strip	postcentral
LP4	47.7277	-28.1317	49.8888160641352	7.065	LP	R	strip	postcentral
LP5	49.6725	-38.7656	48.7841800487175	7.065	LP	R	strip	supramarginal
LP6	45.1465	-48.3286	49.004436530148	7.065	LP	R	strip	supramarginal
LF1	39.7412	45.1813	32.463423618167	7.065	LF	R	strip	rostralmiddlefrontal
LF2	41.5012	38.257	39.318923541244	7.065	LF	R	strip	rostralmiddlefrontal
LF3	42.351	32.3795	45.7568302414948	7.065	LF	R	strip	rostralmiddlefrontal
LF4	43.0556	24.2182	51.494408949685	7.065	LF	R	strip	caudalmiddlefrontal
LF5	42.6239	13.4871	55.2520822865148	7.065	LF	R	strip	caudalmiddlefrontal
LF6	41.3028	4.10559	59.4891069726296	7.065	LF	R	strip	caudalmiddlefrontal
MF1	21.838	47.6625	43.4340428121452	7.065	MF	R	strip	rostralmiddlefrontal
MF2	24.8847	41.6528	47.2049927126888	7.065	MF	R	strip	superiorfrontal
MF3	23.7008	34.458	51.5975890815287	7.065	MF	R	strip	superiorfrontal
MF4	27.643	27.733	57.0165283957355	7.065	MF	R	strip	caudalmiddlefrontal
MF5	30.9308	17.621	61.8340426717595	7.065	MF	R	strip	caudalmiddlefrontal
MF6	29.2368	6.32623	65.2501124554477	7.065	MF	R	strip	superiorfrontal
