name	type	units	low_cutoff	high_cutoff	group	sampling_frequency	description	notch
LA1	SEEG	V	n/a	n/a	LA	500	depth	n/a
LA2	SEEG	V	n/a	n/a	LA	500	depth	n/a
LA3	SEEG	V	n/a	n/a	LA	500	depth	n/a
LA4	SEEG	V	n/a	n/a	LA	500	depth	n/a
LA5	SEEG	V	n/a	n/a	LA	500	depth	n/a
LA6	SEEG	V	n/a	n/a	LA	500	depth	n/a
LA7	SEEG	V	n/a	n/a	LA	500	depth	n/a
LA8	SEEG	V	n/a	n/a	LA	500	depth	n/a
LA9	SEEG	V	n/a	n/a	LA	500	depth	n/a
LA10	SEEG	V	n/a	n/a	LA	500	depth	n/a
LA11	SEEG	V	n/a	n/a	LA	500	depth	n/a
LA12	SEEG	V	n/a	n/a	LA	500	depth	n/a
LHH1	SEEG	V	n/a	n/a	LHH	500	depth	n/a
LHH2	SEEG	V	n/a	n/a	LHH	500	depth	n/a
LHH3	SEEG	V	n/a	n/a	LHH	500	depth	n/a
LHH4	SEEG	V	n/a	n/a	LHH	500	depth	n/a
LHH5	SEEG	V	n/a	n/a	LHH	500	depth	n/a
LHH6	SEEG	V	n/a	n/a	LHH	500	depth	n/a
LHH7	SEEG	V	n/a	n/a	LHH	500	depth	n/a
LHH8	SEEG	V	n/a	n/a	LHH	500	depth	n/a
LHH9	SEEG	V	n/a	n/a	LHH	500	depth	n/a
LHH10	SEEG	V	n/a	n/a	LHH	500	depth	n/a
LHH11	SEEG	V	n/a	n/a	LHH	500	depth	n/a
LHH12	SEEG	V	n/a	n/a	LHH	500	depth	n/a
LHB1	SEEG	V	n/a	n/a	LHB	500	depth	n/a
LHB2	SEEG	V	n/a	n/a	LHB	500	depth	n/a
LHB3	SEEG	V	n/a	n/a	LHB	500	depth	n/a
LHB4	SEEG	V	n/a	n/a	LHB	500	depth	n/a
LHB5	SEEG	V	n/a	n/a	LHB	500	depth	n/a
LHB6	SEEG	V	n/a	n/a	LHB	500	depth	n/a
LHB7	SEEG	V	n/a	n/a	LHB	500	depth	n/a
LHB8	SEEG	V	n/a	n/a	LHB	500	depth	n/a
LHB9	SEEG	V	n/a	n/a	LHB	500	depth	n/a
LHB10	SEEG	V	n/a	n/a	LHB	500	depth	n/a
LHB11	SEEG	V	n/a	n/a	LHB	500	depth	n/a
LHB12	SEEG	V	n/a	n/a	LHB	500	depth	n/a
LHB13	SEEG	V	n/a	n/a	LHB	500	depth	n/a
LPBT1	SEEG	V	n/a	n/a	LPBT	500	depth	n/a
LPBT2	SEEG	V	n/a	n/a	LPBT	500	depth	n/a
LPBT3	SEEG	V	n/a	n/a	LPBT	500	depth	n/a
LPBT4	SEEG	V	n/a	n/a	LPBT	500	depth	n/a
LPBT5	SEEG	V	n/a	n/a	LPBT	500	depth	n/a
