name	type	units	low_cutoff	high_cutoff	group	sampling_frequency	description	notch
AT1	ECOG	V	n/a	n/a	AT	1000	strip	n/a
AT5	ECOG	V	n/a	n/a	AT	1000	strip	n/a
AT3	ECOG	V	n/a	n/a	AT	1000	strip	n/a
AT4	ECOG	V	n/a	n/a	AT	1000	strip	n/a
AT2	ECOG	V	n/a	n/a	AT	1000	strip	n/a
LAF6	ECOG	V	n/a	n/a	LAF	1000	strip	n/a
AT7	ECOG	V	n/a	n/a	AT	1000	strip	n/a
AT8	ECOG	V	n/a	n/a	AT	1000	strip	n/a
AST1	ECOG	V	n/a	n/a	AST	1000	strip	n/a
AST2	ECOG	V	n/a	n/a	AST	1000	strip	n/a
AST3	ECOG	V	n/a	n/a	AST	1000	strip	n/a
AST4	ECOG	V	n/a	n/a	AST	1000	strip	n/a
PST1	ECOG	V	n/a	n/a	PST	1000	strip	n/a
PST2	ECOG	V	n/a	n/a	PST	1000	strip	n/a
PST3	ECOG	V	n/a	n/a	PST	1000	strip	n/a
PST4	ECOG	V	n/a	n/a	PST	1000	strip	n/a
PT1	ECOG	V	n/a	n/a	PT	1000	strip	n/a
PT2	ECOG	V	n/a	n/a	PT	1000	strip	n/a
PT3	ECOG	V	n/a	n/a	PT	1000	strip	n/a
PT4	ECOG	V	n/a	n/a	PT	1000	strip	n/a
PT5	ECOG	V	n/a	n/a	PT	1000	strip	n/a
PT6	ECOG	V	n/a	n/a	PT	1000	strip	n/a
MAF1	ECOG	V	n/a	n/a	MAF	1000	strip	n/a
MAF2	ECOG	V	n/a	n/a	MAF	1000	strip	n/a
MAF3	ECOG	V	n/a	n/a	MAF	1000	strip	n/a
MAF4	ECOG	V	n/a	n/a	MAF	1000	strip	n/a
MAF5	ECOG	V	n/a	n/a	MAF	1000	strip	n/a
MAF6	ECOG	V	n/a	n/a	MAF	1000	strip	n/a
MAF7	ECOG	V	n/a	n/a	MAF	1000	strip	n/a
MAF8	ECOG	V	n/a	n/a	MAF	1000	strip	n/a
LAF1	ECOG	V	n/a	n/a	LAF	1000	strip	n/a
LAF2	ECOG	V	n/a	n/a	LAF	1000	strip	n/a
LAF3	ECOG	V	n/a	n/a	LAF	1000	strip	n/a
LAF4	ECOG	V	n/a	n/a	LAF	1000	strip	n/a
LAF5	ECOG	V	n/a	n/a	LAF	1000	strip	n/a
AT6	ECOG	V	n/a	n/a	AT	1000	strip	n/a
LAF7	ECOG	V	n/a	n/a	LAF	1000	strip	n/a
LAF8	ECOG	V	n/a	n/a	LAF	1000	strip	n/a
LF1	ECOG	V	n/a	n/a	LF	1000	strip	n/a
LF2	ECOG	V	n/a	n/a	LF	1000	strip	n/a
LF3	ECOG	V	n/a	n/a	LF	1000	strip	n/a
LF4	ECOG	V	n/a	n/a	LF	1000	strip	n/a
LF5	ECOG	V	n/a	n/a	LF	1000	strip	n/a
LF6	ECOG	V	n/a	n/a	LF	1000	strip	n/a
PF1	ECOG	V	n/a	n/a	PF	1000	strip	n/a
PF2	ECOG	V	n/a	n/a	PF	1000	strip	n/a
PF3	ECOG	V	n/a	n/a	PF	1000	strip	n/a
PF4	ECOG	V	n/a	n/a	PF	1000	strip	n/a
PF5	ECOG	V	n/a	n/a	PF	1000	strip	n/a
PF6	ECOG	V	n/a	n/a	PF	1000	strip	n/a
LP1	ECOG	V	n/a	n/a	LP	1000	strip	n/a
LP2	ECOG	V	n/a	n/a	LP	1000	strip	n/a
LP3	ECOG	V	n/a	n/a	LP	1000	strip	n/a
LP4	ECOG	V	n/a	n/a	LP	1000	strip	n/a
LP5	ECOG	V	n/a	n/a	LP	1000	strip	n/a
LP6	ECOG	V	n/a	n/a	LP	1000	strip	n/a
PP1	ECOG	V	n/a	n/a	PP	1000	strip	n/a
PP2	ECOG	V	n/a	n/a	PP	1000	strip	n/a
PP3	ECOG	V	n/a	n/a	PP	1000	strip	n/a
PP4	ECOG	V	n/a	n/a	PP	1000	strip	n/a
PP5	ECOG	V	n/a	n/a	PP	1000	strip	n/a
PP6	ECOG	V	n/a	n/a	PP	1000	strip	n/a
LAIH1	ECOG	V	n/a	n/a	LAIH	1000	strip	n/a
LAIH2	ECOG	V	n/a	n/a	LAIH	1000	strip	n/a
LAIH3	ECOG	V	n/a	n/a	LAIH	1000	strip	n/a
LAIH4	ECOG	V	n/a	n/a	LAIH	1000	strip	n/a
LMIH1	ECOG	V	n/a	n/a	LMIH	1000	strip	n/a
LMIH2	ECOG	V	n/a	n/a	LMIH	1000	strip	n/a
LMIH3	ECOG	V	n/a	n/a	LMIH	1000	strip	n/a
LMIH4	ECOG	V	n/a	n/a	LMIH	1000	strip	n/a
LMIH5	ECOG	V	n/a	n/a	LMIH	1000	strip	n/a
LMIH6	ECOG	V	n/a	n/a	LMIH	1000	strip	n/a
LPIH1	ECOG	V	n/a	n/a	LPIH	1000	strip	n/a
LPIH2	ECOG	V	n/a	n/a	LPIH	1000	strip	n/a
LPIH3	ECOG	V	n/a	n/a	LPIH	1000	strip	n/a
LPIH4	ECOG	V	n/a	n/a	LPIH	1000	strip	n/a
RAIH1	ECOG	V	n/a	n/a	RAIH	1000	strip	n/a
RAIH2	ECOG	V	n/a	n/a	RAIH	1000	strip	n/a
RAIH3	ECOG	V	n/a	n/a	RAIH	1000	strip	n/a
RAIH4	ECOG	V	n/a	n/a	RAIH	1000	strip	n/a
RMIH1	ECOG	V	n/a	n/a	RMIH	1000	strip	n/a
RMIH2	ECOG	V	n/a	n/a	RMIH	1000	strip	n/a
RMIH3	ECOG	V	n/a	n/a	RMIH	1000	strip	n/a
RMIH4	ECOG	V	n/a	n/a	RMIH	1000	strip	n/a
RMIH5	ECOG	V	n/a	n/a	RMIH	1000	strip	n/a
RMIH6	ECOG	V	n/a	n/a	RMIH	1000	strip	n/a
RPIH1	ECOG	V	n/a	n/a	RPIH	1000	strip	n/a
RPIH2	ECOG	V	n/a	n/a	RPIH	1000	strip	n/a
RPIH3	ECOG	V	n/a	n/a	RPIH	1000	strip	n/a
RPIH4	ECOG	V	n/a	n/a	RPIH	1000	strip	n/a
RE1	SEEG	V	n/a	n/a	RE	1000	depth	n/a
RE2	SEEG	V	n/a	n/a	RE	1000	depth	n/a
RQ1	SEEG	V	n/a	n/a	RQ	1000	depth	n/a
RQ2	SEEG	V	n/a	n/a	RQ	1000	depth	n/a
