name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
7LD1-7LD2	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
7LD2-7LD3	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
7LD3-7LD4	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
7LD4-7LD5	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
7LD5-7LD6	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
7LD6-7LD7	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
7LD7-7LD8	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
7LD8-7LD9	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
7LD9-7LD10	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
9LD1-9LD2	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
9LD2-9LD3	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
9LD3-9LD4	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
9LD4-9LD5	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
9LD5-9LD6	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
9LD6-9LD7	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
9LD7-9LD8	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
9LD8-9LD9	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
9LD9-9LD10	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
11LD1-11LD2	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
11LD2-11LD3	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
11LD3-11LD4	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
11LD4-11LD5	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
11LD5-11LD6	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
11LD6-11LD7	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
11LD7-11LD8	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
11LD8-11LD9	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
11LD9-11LD10	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
4RD1-4RD3	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
4RD3-4RD5	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
4RD5-4RD7	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
4RD7-4RD9	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
6RD1-6RD3	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
6RD3-6RD5	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
6RD5-6RD7	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
6RD7-6RD9	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
8RD1-8RD2	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
8RD2-8RD3	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
8RD3-8RD4	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
8RD4-8RD5	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
8RD5-8RD6	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
8RD6-8RD7	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
8RD7-8RD8	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
8RD8-8RD9	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
8RD9-8RD10	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
10RD1-10RD2	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
10RD2-10RD3	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
10RD3-10RD4	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
10RD4-10RD5	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
10RD5-10RD6	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
10RD6-10RD7	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
10RD7-10RD8	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
10RD8-10RD9	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
10RD9-10RD10	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
12RD1-12RD2	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
12RD2-12RD3	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
12RD3-12RD4	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
12RD4-12RD5	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
12RD5-12RD6	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
12RD6-12RD7	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
12RD7-12RD8	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
12RD8-12RD9	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
12RD9-12RD10	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
14RD1-14RD2	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
14RD2-14RD3	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
14RD3-14RD4	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
14RD4-14RD5	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
14RD5-14RD6	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
14RD6-14RD7	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
14RD7-14RD8	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
14RD8-14RD9	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
14RD9-14RD10	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
16RD1-16RD3	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
