name	type	units	low_cutoff	high_cutoff	group	sampling_frequency	description	notch
RPLT1	ECOG	V	n/a	n/a	RPLT	1000	strip	n/a
RPLT2	ECOG	V	n/a	n/a	RPLT	1000	strip	n/a
RPLT3	ECOG	V	n/a	n/a	RPLT	1000	strip	n/a
RPLT4	ECOG	V	n/a	n/a	RPLT	1000	strip	n/a
RPLT5	ECOG	V	n/a	n/a	RPLT	1000	strip	n/a
RPLT6	ECOG	V	n/a	n/a	RPLT	1000	strip	n/a
RSLT1	ECOG	V	n/a	n/a	RSLT	1000	strip	n/a
RSLT2	ECOG	V	n/a	n/a	RSLT	1000	strip	n/a
RSLT3	ECOG	V	n/a	n/a	RSLT	1000	strip	n/a
RSLT4	ECOG	V	n/a	n/a	RSLT	1000	strip	n/a
RSLT5	ECOG	V	n/a	n/a	RSLT	1000	strip	n/a
RSLT6	ECOG	V	n/a	n/a	RSLT	1000	strip	n/a
RALT1	ECOG	V	n/a	n/a	RALT	1000	strip	n/a
RALT2	ECOG	V	n/a	n/a	RALT	1000	strip	n/a
RALT3	ECOG	V	n/a	n/a	RALT	1000	strip	n/a
RALT4	ECOG	V	n/a	n/a	RALT	1000	strip	n/a
RALT5	ECOG	V	n/a	n/a	RALT	1000	strip	n/a
RALT6	ECOG	V	n/a	n/a	RALT	1000	strip	n/a
RAST1	ECOG	V	n/a	n/a	RAST	1000	strip	n/a
RAST2	ECOG	V	n/a	n/a	RAST	1000	strip	n/a
RAST3	ECOG	V	n/a	n/a	RAST	1000	strip	n/a
RAST4	ECOG	V	n/a	n/a	RAST	1000	strip	n/a
RPST1	ECOG	V	n/a	n/a	RPST	1000	strip	n/a
RPST2	ECOG	V	n/a	n/a	RPST	1000	strip	n/a
RPST3	ECOG	V	n/a	n/a	RPST	1000	strip	n/a
RPST4	ECOG	V	n/a	n/a	RPST	1000	strip	n/a
RAD1	SEEG	V	n/a	n/a	RAD	1000	depth	n/a
RAD2	SEEG	V	n/a	n/a	RAD	1000	depth	n/a
RAD3	SEEG	V	n/a	n/a	RAD	1000	depth	n/a
RAD4	SEEG	V	n/a	n/a	RAD	1000	depth	n/a
RAD5	SEEG	V	n/a	n/a	RAD	1000	depth	n/a
RAD6	SEEG	V	n/a	n/a	RAD	1000	depth	n/a
LALT1	ECOG	V	n/a	n/a	LALT	1000	strip	n/a
LALT2	ECOG	V	n/a	n/a	LALT	1000	strip	n/a
LALT3	ECOG	V	n/a	n/a	LALT	1000	strip	n/a
LALT4	ECOG	V	n/a	n/a	LALT	1000	strip	n/a
LALT5	ECOG	V	n/a	n/a	LALT	1000	strip	n/a
LALT6	ECOG	V	n/a	n/a	LALT	1000	strip	n/a
LPLT1	ECOG	V	n/a	n/a	LPLT	1000	strip	n/a
LPLT2	ECOG	V	n/a	n/a	LPLT	1000	strip	n/a
LPLT3	ECOG	V	n/a	n/a	LPLT	1000	strip	n/a
LPLT4	ECOG	V	n/a	n/a	LPLT	1000	strip	n/a
LPLT5	ECOG	V	n/a	n/a	LPLT	1000	strip	n/a
LPLT6	ECOG	V	n/a	n/a	LPLT	1000	strip	n/a
LAST1	ECOG	V	n/a	n/a	LAST	1000	strip	n/a
