name	type	units	low_cutoff	high_cutoff	group	sampling_frequency	description	notch
LAMD1	SEEG	V	n/a	n/a	LAMD	1000	depth	n/a
LAMD2	SEEG	V	n/a	n/a	LAMD	1000	depth	n/a
LAMD3	SEEG	V	n/a	n/a	LAMD	1000	depth	n/a
LAMD4	SEEG	V	n/a	n/a	LAMD	1000	depth	n/a
LAMD5	SEEG	V	n/a	n/a	LAMD	1000	depth	n/a
LAMD6	SEEG	V	n/a	n/a	LAMD	1000	depth	n/a
LAMD7	SEEG	V	n/a	n/a	LAMD	1000	depth	n/a
LAMD8	SEEG	V	n/a	n/a	LAMD	1000	depth	n/a
LAMD9	SEEG	V	n/a	n/a	LAMD	1000	depth	n/a
LAMD10	SEEG	V	n/a	n/a	LAMD	1000	depth	n/a
LAHD1	SEEG	V	n/a	n/a	LAHD	1000	depth	n/a
LAHD2	SEEG	V	n/a	n/a	LAHD	1000	depth	n/a
LAHD3	SEEG	V	n/a	n/a	LAHD	1000	depth	n/a
LAHD4	SEEG	V	n/a	n/a	LAHD	1000	depth	n/a
LAHD5	SEEG	V	n/a	n/a	LAHD	1000	depth	n/a
LAHD6	SEEG	V	n/a	n/a	LAHD	1000	depth	n/a
LAHD7	SEEG	V	n/a	n/a	LAHD	1000	depth	n/a
LAHD8	SEEG	V	n/a	n/a	LAHD	1000	depth	n/a
LAHD9	SEEG	V	n/a	n/a	LAHD	1000	depth	n/a
LAHD10	SEEG	V	n/a	n/a	LAHD	1000	depth	n/a
LPHD1	SEEG	V	n/a	n/a	LPHD	1000	depth	n/a
LPHD2	SEEG	V	n/a	n/a	LPHD	1000	depth	n/a
LPHD3	SEEG	V	n/a	n/a	LPHD	1000	depth	n/a
LPHD4	SEEG	V	n/a	n/a	LPHD	1000	depth	n/a
LPHD5	SEEG	V	n/a	n/a	LPHD	1000	depth	n/a
LPHD6	SEEG	V	n/a	n/a	LPHD	1000	depth	n/a
LPHD7	SEEG	V	n/a	n/a	LPHD	1000	depth	n/a
LPHD8	SEEG	V	n/a	n/a	LPHD	1000	depth	n/a
LPHD9	SEEG	V	n/a	n/a	LPHD	1000	depth	n/a
LPHD10	SEEG	V	n/a	n/a	LPHD	1000	depth	n/a
LTID1	SEEG	V	n/a	n/a	LTID	1000	depth	n/a
LTID2	SEEG	V	n/a	n/a	LTID	1000	depth	n/a
LTID3	SEEG	V	n/a	n/a	LTID	1000	depth	n/a
LTID4	SEEG	V	n/a	n/a	LTID	1000	depth	n/a
LTID5	SEEG	V	n/a	n/a	LTID	1000	depth	n/a
LTID6	SEEG	V	n/a	n/a	LTID	1000	depth	n/a
LTID7	SEEG	V	n/a	n/a	LTID	1000	depth	n/a
LTID8	SEEG	V	n/a	n/a	LTID	1000	depth	n/a
LTID9	SEEG	V	n/a	n/a	LTID	1000	depth	n/a
LTID10	SEEG	V	n/a	n/a	LTID	1000	depth	n/a
LFID1	SEEG	V	n/a	n/a	LFID	1000	depth	n/a
LFID2	SEEG	V	n/a	n/a	LFID	1000	depth	n/a
LFID3	SEEG	V	n/a	n/a	LFID	1000	depth	n/a
LFID4	SEEG	V	n/a	n/a	LFID	1000	depth	n/a
LFID5	SEEG	V	n/a	n/a	LFID	1000	depth	n/a
LFID6	SEEG	V	n/a	n/a	LFID	1000	depth	n/a
LFID7	SEEG	V	n/a	n/a	LFID	1000	depth	n/a
LFID8	SEEG	V	n/a	n/a	LFID	1000	depth	n/a
LFID9	SEEG	V	n/a	n/a	LFID	1000	depth	n/a
LFID10	SEEG	V	n/a	n/a	LFID	1000	depth	n/a
LID1	SEEG	V	n/a	n/a	LID	1000	depth	n/a
LID2	SEEG	V	n/a	n/a	LID	1000	depth	n/a
LID3	SEEG	V	n/a	n/a	LID	1000	depth	n/a
LID4	SEEG	V	n/a	n/a	LID	1000	depth	n/a
LID5	SEEG	V	n/a	n/a	LID	1000	depth	n/a
LID6	SEEG	V	n/a	n/a	LID	1000	depth	n/a
LID7	SEEG	V	n/a	n/a	LID	1000	depth	n/a
LID8	SEEG	V	n/a	n/a	LID	1000	depth	n/a
LID9	SEEG	V	n/a	n/a	LID	1000	depth	n/a
LID10	SEEG	V	n/a	n/a	LID	1000	depth	n/a
LPID1	SEEG	V	n/a	n/a	LPID	1000	depth	n/a
LPID2	SEEG	V	n/a	n/a	LPID	1000	depth	n/a
LPID3	SEEG	V	n/a	n/a	LPID	1000	depth	n/a
LPID4	SEEG	V	n/a	n/a	LPID	1000	depth	n/a
LPID5	SEEG	V	n/a	n/a	LPID	1000	depth	n/a
LPID6	SEEG	V	n/a	n/a	LPID	1000	depth	n/a
LPID7	SEEG	V	n/a	n/a	LPID	1000	depth	n/a
LPID8	SEEG	V	n/a	n/a	LPID	1000	depth	n/a
LPID9	SEEG	V	n/a	n/a	LPID	1000	depth	n/a
LPID10	SEEG	V	n/a	n/a	LPID	1000	depth	n/a
LOFD1	SEEG	V	n/a	n/a	LOFD	1000	depth	n/a
LOFD2	SEEG	V	n/a	n/a	LOFD	1000	depth	n/a
LOFD3	SEEG	V	n/a	n/a	LOFD	1000	depth	n/a
LOFD4	SEEG	V	n/a	n/a	LOFD	1000	depth	n/a
LOFD5	SEEG	V	n/a	n/a	LOFD	1000	depth	n/a
LOFD6	SEEG	V	n/a	n/a	LOFD	1000	depth	n/a
LOFD7	SEEG	V	n/a	n/a	LOFD	1000	depth	n/a
LOFD8	SEEG	V	n/a	n/a	LOFD	1000	depth	n/a
LOFD9	SEEG	V	n/a	n/a	LOFD	1000	depth	n/a
LOFD10	SEEG	V	n/a	n/a	LOFD	1000	depth	n/a
LACD1	SEEG	V	n/a	n/a	LACD	1000	depth	n/a
LACD2	SEEG	V	n/a	n/a	LACD	1000	depth	n/a
LACD3	SEEG	V	n/a	n/a	LACD	1000	depth	n/a
LACD4	SEEG	V	n/a	n/a	LACD	1000	depth	n/a
LACD5	SEEG	V	n/a	n/a	LACD	1000	depth	n/a
LACD6	SEEG	V	n/a	n/a	LACD	1000	depth	n/a
LACD7	SEEG	V	n/a	n/a	LACD	1000	depth	n/a
LACD8	SEEG	V	n/a	n/a	LACD	1000	depth	n/a
LACD9	SEEG	V	n/a	n/a	LACD	1000	depth	n/a
LACD10	SEEG	V	n/a	n/a	LACD	1000	depth	n/a
LMCD1	SEEG	V	n/a	n/a	LMCD	1000	depth	n/a
LMCD2	SEEG	V	n/a	n/a	LMCD	1000	depth	n/a
LMCD3	SEEG	V	n/a	n/a	LMCD	1000	depth	n/a
LMCD4	SEEG	V	n/a	n/a	LMCD	1000	depth	n/a
LMCD5	SEEG	V	n/a	n/a	LMCD	1000	depth	n/a
LMCD6	SEEG	V	n/a	n/a	LMCD	1000	depth	n/a
LMCD7	SEEG	V	n/a	n/a	LMCD	1000	depth	n/a
LMCD8	SEEG	V	n/a	n/a	LMCD	1000	depth	n/a
LMCD9	SEEG	V	n/a	n/a	LMCD	1000	depth	n/a
LMCD10	SEEG	V	n/a	n/a	LMCD	1000	depth	n/a
LHD1	SEEG	V	n/a	n/a	LHD	1000	depth	n/a
LHD2	SEEG	V	n/a	n/a	LHD	1000	depth	n/a
LHD3	SEEG	V	n/a	n/a	LHD	1000	depth	n/a
LHD4	SEEG	V	n/a	n/a	LHD	1000	depth	n/a
LHD5	SEEG	V	n/a	n/a	LHD	1000	depth	n/a
LHD6	SEEG	V	n/a	n/a	LHD	1000	depth	n/a
LHD7	SEEG	V	n/a	n/a	LHD	1000	depth	n/a
LHD8	SEEG	V	n/a	n/a	LHD	1000	depth	n/a
LHD9	SEEG	V	n/a	n/a	LHD	1000	depth	n/a
LHD10	SEEG	V	n/a	n/a	LHD	1000	depth	n/a
LAND1	SEEG	V	n/a	n/a	LAND	1000	depth	n/a
LAND2	SEEG	V	n/a	n/a	LAND	1000	depth	n/a
LAND3	SEEG	V	n/a	n/a	LAND	1000	depth	n/a
LAND4	SEEG	V	n/a	n/a	LAND	1000	depth	n/a
LAND5	SEEG	V	n/a	n/a	LAND	1000	depth	n/a
LAND6	SEEG	V	n/a	n/a	LAND	1000	depth	n/a
LAND7	SEEG	V	n/a	n/a	LAND	1000	depth	n/a
LAND8	SEEG	V	n/a	n/a	LAND	1000	depth	n/a
LAND9	SEEG	V	n/a	n/a	LAND	1000	depth	n/a
LAND10	SEEG	V	n/a	n/a	LAND	1000	depth	n/a
