name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z
LAT1	-34.3431	25.6224	-44.0823466042888	-999	LAT	L	strip	-29.9187	17.2797	-34.6399
LAT2	-43.3705	25.8497	-42.2880509950309	-999	LAT	L	strip	-38.8573	19.3513	-32.4958
LAT3	-47.7514	25.814	-31.3987347899738	-999	LAT	L	strip	-45.9122	16.7839	-28.2738
LAT4	-55.3807	19.229	-24.7592694897756	-999	LAT	L	strip	-52.5328	12.0388	-22.5562
LAT5	-59.5181	13.7467	-19.3896504049378	-999	LAT	L	strip	-57.6824	6.74944	-16.6419
LAT6	-65.0981	3.13968	-17.8571076220661	-999	LAT	L	strip	-59.8902	0.370918	-10.3337
LAT7	-67.1999	-3.60402	-13.0324282235653	-999	LAT	L	strip	-61.0998	-7.72944	-4.64943
LAT8	-69.6994	-10.6562	-9.30847609361512	-999	LAT	L	strip	-63.2881	-15.3065	0.881429
LIF1	-43.0144	57.6488	9.6716332080343	-999	LIF	L	strip	-40.9308	57.8278	7.97068
LIF2	-49.1805	48.4931	14.1158540752928	-999	LIF	L	strip	-46.8625	49.9334	7.03464
LIF3	-53.7308	41.6954	13.026127452356	-999	LIF	L	strip	-52.338	41.7837	7.31292
LIF4	-59.5254	30.9108	12.5311197813317	-999	LIF	L	strip	-57.2964	32.8882	6.65659
LIF5	-62.1178	25.5323	4.85703890119268	-999	LIF	L	strip	-58.3343	22.3832	6.60285
LIF6	-64.0571	14.4442	-0.0604319080964061	-999	LIF	L	strip	-59.295	12.8244	4.09059
LIF7	-66.6694	5.55409	0.00135539974052606	-999	LIF	L	strip	-59.3485	2.2762	4.11004
LIF8	-67.1108	-2.85984	-2.36333286868363	-999	LIF	L	strip	-59.3661	-8.03829	2.95184
LSF1	-33.3078	32.7156	47.2989297309111	-999	LSF	L	strip	-35.0995	40.4362	41.4747
LSF2	-41.959	31.5712	44.5160523539453	-999	LSF	L	strip	-43.9099	36.2573	38.4189
LSF3	-47.0097	27.224	40.8573187898601	-999	LSF	L	strip	-51.2299	30.3316	34.7082
LSF4	-52.3688	23.8095	36.0850240256248	-999	LSF	L	strip	-57.0485	23.6169	30.1362
LSF5	-62.5149	13.0877	26.196530540891	-999	LSF	L	strip	-59.9058	14.6117	25.1224
LSF6	-67.1195	7.82188	13.3171587430436	-999	LSF	L	strip	-59.805	5.95589	20.2251
LST1	-44.9612	13.7489	-48.6439020121486	-999	LST	L	strip	-40.7513	2.65604	-37.4832
LST2	-53.2549	12.2846	-44.9739737537769	-999	LST	L	strip	-49.2826	0.153807	-33.3617
LST3	-59.8945	3.10419	-36.3050693638801	-999	LST	L	strip	-55.4251	-2.93452	-26.9197
LST4	-63.7441	-3.39147	-31.8857430749309	-999	LST	L	strip	-60.6192	-6.30502	-19.3343
LST5	-68.2637	-3.52459	-19.1758031356916	-999	LST	L	strip	-63.8503	-10.2417	-11.5184
LST6	-70.5126	-11.4265	-1.27394230093845	-999	LST	L	strip	-65.1326	-13.0663	-2.78109
LPST1	-62.8162	-42.5776	38.9015571341533	-999	LPST	L	strip	-61.5909	-44.0082	38.8224
LPST2	-59.9632	-27.6585	40.0004257867741	-999	LPST	L	strip	-61.4319	-35.8781	34.8154
LPST3	-69.5841	-23.3309	24.6277901361772	-999	LPST	L	strip	-60.2528	-27.5575	29.7039
LPST4	-69.6033	-19.2116	25.3750202865758	-999	LPST	L	strip	-58.095	-19.7591	24.769
LP1	-36.6829	-30.13	69.4548521769102	-999	LP	L	strip	-38.3297	-17.8016	74.1911
LP2	-43.7209	-34.0547	66.0166737894932	-999	LP	L	strip	-45.0649	-15.6073	68.7619
LP3	-51.4671	-26.1983	57.5635020980091	-999	LP	L	strip	-53.2265	-14.7963	61.2808
LP4	-57.7951	-23.0357	48.0391507791169	-999	LP	L	strip	-59.8508	-14.541	51.7607
LP5	-65.1804	-17.7806	36.7436886268302	-999	LP	L	strip	-61.5236	-14.7467	41.5322
LP6	-68.3179	-15.9978	26.2515922494958	-999	LP	L	strip	-61.1975	-15.2841	30.376
LPIT1	-68.5967	-38.792	21.7367636024824	-999	LPIT	L	strip	-63.2855	-46.1296	29.007
LPIT2	-69.8698	-29.9625	21.5050980334309	-999	LPIT	L	strip	-61.1774	-36.8827	26.0142
LPIT3	-70.283	-22.9045	15.567444768123	-999	LPIT	L	strip	-59.0446	-28.36	22.0503
LPIT4	-70.2289	-12.4544	12.2953672320764	-999	LPIT	L	strip	-55.9525	-19.1562	19.1307
RAT1	37.7732	26.7263	-40.5507918976709	-999	RAT	R	strip	35.7224	22.2936	-34.857
RAT2	46.8251	22.9643	-36.7106721074757	-999	RAT	R	strip	44.9399	21.8845	-30.1071
RAT3	54.0198	19.6331	-29.0159722052903	-999	RAT	R	strip	52.6094	21.0632	-23.3048
RAT4	58.0543	11.9814	-23.5068246755516	-999	RAT	R	strip	57.313	16.2973	-16.9128
RAT5	62.7996	3.46078	-14.8968169166326	-999	RAT	R	strip	60.4826	9.44108	-9.15945
RAT6	66.5771	-3.67914	-8.98335485959704	-999	RAT	R	strip	62.1812	3.12929	-1.603
RAT7	68.204	-8.73769	2.04272406372037	-999	RAT	R	strip	62.9097	-4.79384	5.66607
RAT8	69.326	-17.7999	9.21054858471234	-999	RAT	R	strip	63.6242	-11.028	13.8371
RIF1	48.5819	55.9564	2.18563413760677	-999	RIF	R	strip	41.2904	59.9101	-2.95626
RIF2	51.9899	47.5774	7.30764699210205	-999	RIF	R	strip	46.0886	51.7979	0.239117
RIF3	57.0682	38.6842	7.79722700848298	-999	RIF	R	strip	51.8763	44.1213	3.40451
RIF4	62.4665	25.9406	7.71011217608684	-999	RIF	R	strip	55.6488	35.3395	7.80759
RIF5	62.7246	18.8978	9.86107002811106	-999	RIF	R	strip	58.9542	25.8552	11.2029
RIF6	65.5857	9.69119	10.9908256351906	-999	RIF	R	strip	60.7778	15.9566	14.5918
RIF7	68.3928	1.68211	13.530628542433	-999	RIF	R	strip	61.6334	7.53801	17.5976
RIF8	70.0237	-10.5988	18.2273032777952	-999	RIF	R	strip	61.4472	-2.98675	22.1209
RSF1	44.2906	21.7225	50.4296959857907	-999	RSF	R	strip	35.4762	32.3403	55.7107
RSF2	46.2925	17.2301	50.9473835411285	-999	RSF	R	strip	43.3923	26.9485	54.0024
RSF3	49.8989	12.7329	46.5119947361488	-999	RSF	R	strip	50.3383	19.9179	51.4563
RSF4	59.3115	5.65031	43.3081776579411	-999	RSF	R	strip	56.8529	12.4183	46.7249
RSF5	61.0421	-0.733666	37.9930662070133	-999	RSF	R	strip	58.9691	4.86769	40.5898
RSF6	66.6481	-10.0581	32.285958957397	-999	RSF	R	strip	60.126	-3.36406	33.4105
RST1	38.6491	-25.0786	-34.1100336557825	-999	RST	R	strip	44.408	-21.9681	-20.2613
RST2	53.6439	-27.232	-32.3511706804036	-999	RST	R	strip	54.2177	-25.2786	-19.0127
RST3	61.71	-29.1482	-31.2284716608857	-999	RST	R	strip	63.4548	-26.8869	-15.0502
RST4	72.2283	-30.8577	-25.5836238289672	-999	RST	R	strip	70.1315	-25.5072	-7.7203
RST5	73.3777	-26.9917	-17.2908593901421	-999	RST	R	strip	71.8478	-21.5117	0.849044
RST6	71.9855	-25.8184	2.70490841798595	-999	RST	R	strip	66.6636	-18.1313	9.92397
RP1	38.1094	-36.1991	69.7215726267064	-999	RP	R	strip	35.5162	-24.4035	78.1517
RP2	44.737	-35.1953	65.4601642371098	-999	RP	R	strip	43.5857	-22.1441	72.5396
RP3	52.9873	-37.86	56.4861178766379	-999	RP	R	strip	50.6908	-21.0444	65.9866
RP4	58.5557	-31.8842	53.781487214795	-999	RP	R	strip	56.3716	-18.2098	57.8363
RP5	61.8787	-29.2734	46.9665906835516	-999	RP	R	strip	58.6162	-17.3851	48.7686
RP6	68.1087	-23.2601	37.4676634767557	-999	RP	R	strip	58.9501	-14.3246	37.9638
RPST1	55.8023	-65.2266	36.7976776170282	-999	RPST	R	strip	53.0398	-51.9109	47.9693
RPST2	60.6699	-55.4476	37.0560813155797	-999	RPST	R	strip	56.5828	-43.4412	46.3671
RPST3	65.7342	-47.8433	34.6914599108203	-999	RPST	R	strip	59.6804	-33.7586	43.3444
RPST4	68.3617	-37.5565	33.723740097095	-999	RPST	R	strip	60.8541	-25.9169	38.3361
RAI1	37.0905	10.4221	-9.07979950057877	-999	RAI	R	depth	34.6926	16.3304	-3.83261
RAI2	37.1034	11.0217	-3.6776839053751	-999	RAI	R	depth	33.603	18.7772	-0.204603
RAI3	34.3084	12.2382	1.26181474632558	-999	RAI	R	depth	31.4823	20.0902	5.02066
RAI4	32.4651	12.1124	5.84282283281536	-999	RAI	R	depth	30.36	19.6778	9.55455
RAI5	29.8774	13.2658	12.6808541941731	-999	RAI	R	depth	29.2236	20.9475	14.8531
RAI6	28.3224	16.9411	18.8939188451762	-999	RAI	R	depth	27.1303	24.6551	19.5621
RPI1	35.1938	-9.35048	-3.77383401002534	-999	RPI	R	depth	34.3256	-4.25453	4.82419
RPI2	34.2723	-8.02913	0.74665084212851	-999	RPI	R	depth	33.2305	-2.27221	8.84184
