name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	ind.region
G1	-40.715	2.93782	-47.7730566778561	-999	G	L	grid	-40.3526	2.96507	-38.5009	fusiform
G2	-48.6359	-6.28388	-43.6061101467194	-999	G	L	grid	-49.4721	-5.07064	-34.8666	inferiortemporal
G3	-56.6572	-8.42788	-36.9009882338637	-999	G	L	grid	-53.7195	-8.56942	-27.7582	inferiortemporal
G4	-62.169	-14.8077	-31.8517425111768	-999	G	L	grid	-59.2348	-15.2585	-22.1761	inferiortemporal
G5	-68.8697	-20.2076	-23.0914321291411	-999	G	L	grid	-63.1931	-21.9201	-14.5613	middletemporal
G6	-70.2743	-28.0341	-15.1247663193396	-999	G	L	grid	-62.6705	-29.812	-7.46871	middletemporal
G7	-71.4742	-37.8725	-5.19445826142132	-999	G	L	grid	-62.1465	-37.3552	-1.40354	middletemporal
G8	-69.6308	-43.4992	1.05084225286859	-999	G	L	grid	-61.6721	-44.704	5.92431	middletemporal
G9	-44.9191	17.2138	-42.8408628373084	-999	G	L	grid	-42.4412	12.5069	-36.2065	temporalpole
G10	-53.966	9.85578	-39.2236379733135	-999	G	L	grid	-48.4949	5.05374	-28.5908	middletemporal
G11	-58.8107	4.22496	-30.7944512642901	-999	G	L	grid	-53.5719	-0.863991	-22.1293	middletemporal
G12	-65.9573	-5.25993	-23.51438422305	-999	G	L	grid	-57.4808	-7.70367	-15.4574	middletemporal
G13	-69.6152	-12.3943	-15.0607136372236	-999	G	L	grid	-60.9019	-13.9502	-8.84892	middletemporal
G14	-69.9471	-21.1468	-7.71832503035469	-999	G	L	grid	-61.4992	-21.4472	-1.88256	superiortemporal
G15	-70.3836	-27.743	-1.39918631555626	-999	G	L	grid	-61.0247	-28.7946	5.47534	middletemporal
G16	-69.4649	-33.7555	9.77328915717673	-999	G	L	grid	-61.5738	-36.7872	13.1578	superiortemporal
G18	-53.818	17.4777	-27.9814622978419	-999	G	L	grid	-48.4449	13.4644	-22.1035	superiortemporal
G19	-58.3375	11.3593	-20.7352259360385	-999	G	L	grid	-51.2807	7.10605	-16.4169	superiortemporal
G20	-63.6539	3.61534	-13.890720364257	-999	G	L	grid	-56.4071	1.36653	-9.01278	superiortemporal
G21	-65.7667	-3.32866	-6.67488190814353	-999	G	L	grid	-59.1949	-5.51913	-3.24177	superiortemporal
G22	-69.4306	-11.5599	4.53551512290304	-999	G	L	grid	-57.5536	-14.1346	5.4123	superiortemporal
G23	-69.3756	-21.072	5.98694185727417	-999	G	L	grid	-57.0296	-21.6505	12.0178	superiortemporal
G24	-68.6204	-28.2048	16.459631324222	-999	G	L	grid	-59.2346	-29.3151	19.5407	superiortemporal
G26	-49.4854	23.9271	-19.4676689056585	-999	G	L	grid	-46.1067	20.5584	-15.2794	lateralorbitofrontal
G27	-57.5223	18.7037	-12.6979579388983	-999	G	L	grid	-50.112	14.773	-8.77625	superiortemporal
G28	-61.6761	12.2071	-5.40461964770957	-999	G	L	grid	-55.1408	8.32818	-2.23044	superiortemporal
G29	-65.0862	6.38293	2.67344534014248	-999	G	L	grid	-56.8569	1.59217	3.93017	precentral
G30	-67.7191	0.824101	13.2857971658407	-999	G	L	grid	-56.3824	-5.74113	11.569	precentral
G31	-69.1527	-14.9818	15.3178452627958	-999	G	L	grid	-56.8351	-14.7875	19.4312	postcentral
G32	-68.6746	-21.1223	21.4289859761073	-999	G	L	grid	-57.2865	-23.4898	26.1702	supramarginal
TT1	-12.4854	-13.1687	-26.0575327164465	-999	TT	L	strip	-15.1966	-10.8896	-20.2936	n/a
TT2	-16.2219	-2.73559	-32.030711632573	-999	TT	L	strip	-15.9144	-1.58676	-25.6692	n/a
TT3	-18.3715	7.1337	-38.4130222857847	-999	TT	L	strip	-16.4853	6.83237	-32.8461	temporalpole
TT4	-23.3014	13.2512	-44.752020017831	-999	TT	L	strip	-22.3222	12.4891	-36.9813	temporalpole
TT5	-32.4886	15.0059	-47.7765078467473	-999	TT	L	strip	-32.2078	14.2833	-38.8068	temporalpole
TT6	-42.4557	15.0646	-44.1595593027651	-999	TT	L	strip	-42.4412	12.5069	-36.2065	temporalpole
AST1	-18.4047	-3.43479	-36.7176917772005	-999	AST	L	strip	-19.7641	-5.81339	-28.1584	n/a
AST2	-23.9315	-6.73122	-44.6910483324301	-999	AST	L	strip	-29.2122	-7.71675	-32.3061	entorhinal
AST3	-37.7077	-6.67058	-46.8891834513262	-999	AST	L	strip	-40.4138	-8.58598	-35.7425	inferiortemporal
AST4	-49.3923	-3.57545	-43.0217452380024	-999	AST	L	strip	-49.3757	-6.12493	-34.6977	inferiortemporal
